timestamp,frame_id,fps,depth_mean,depth_min,depth_max,depth_std
1777636090743.388,310,11.77,1355.386,261,11048,538.414
1777636091756.963,324,9.44,1359.745,261,30935,607.725
1777636092057.588,328,9.11,1359.869,261,10487,545.569
1777636092285.286,331,9.49,1368.208,261,8839,539.502
1777636093482.508,353,7.50,1389.363,261,9234,523.032
1777636094033.128,362,6.55,1374.507,261,4759,514.911
1777636094219.221,365,7.82,1376.998,261,28123,573.821
1777636094330.923,368,8.35,1376.263,261,11674,544.233
1777636094368.156,369,12.70,1376.874,261,34373,580.062
1777636095551.326,392,9.90,1389.208,261,10312,511.777
1777636095815.490,397,9.07,1392.249,261,10667,514.159
1777636096037.668,402,8.44,1394.755,261,11249,516.031
1777636096495.609,412,7.18,1402.039,262,10854,518.914
1777636096819.456,419,6.55,1399.370,261,47593,531.123
1777636096959.076,422,7.74,1400.188,261,11249,514.576
1777636097546.538,435,6.44,1398.056,262,5071,494.945
1777636098135.991,449,5.42,1400.857,261,30935,546.065
1777636098178.298,450,12.02,1399.653,261,9099,506.392
1777636098347.795,454,11.27,1398.857,261,11898,511.102
1777636098475.201,457,11.29,1399.267,261,10143,507.877
1777636098517.725,458,16.90,1400.839,262,11458,513.068
1777636098560.274,459,18.75,1400.159,261,44193,556.229
1777636098602.852,460,22.89,1398.195,261,23796,505.173
1777636098645.456,461,27.53,1402.537,261,28123,567.060
1777636098730.745,463,24.67,1405.467,261,34373,558.642
1777636099370.588,479,19.02,1399.818,261,7545,500.560
1777636099568.326,484,15.96,1401.090,262,26900,541.262
1777636099845.598,491,13.15,1406.503,261,47593,675.855
1777636100283.455,502,10.64,1403.103,261,10487,520.900
1777636100882.723,518,8.49,1402.900,261,14388,535.908
1777636101069.973,523,8.04,1398.247,261,8839,495.518
1777636101144.870,525,10.53,1398.171,261,10667,504.466
1777636101257.213,528,10.30,1405.548,261,47593,642.661
1777636101294.660,529,19.97,1401.760,261,11249,518.225
1777636101711.552,540,15.73,1398.361,261,9099,498.506
1777636101747.552,541,23.53,1399.639,261,6187,501.573
1777636101855.507,544,20.29,1399.496,262,8593,511.448
1777636101963.402,547,18.11,1395.297,261,10143,511.004
1777636102143.090,552,15.21,1392.157,261,8967,515.503
1777636102725.417,568,11.93,1393.279,261,9099,505.960
1777636102870.147,572,11.06,1396.506,261,7366,500.963
1777636103044.469,577,9.90,1397.522,262,5892,499.519
1777636103148.934,580,9.45,1399.002,261,11048,517.587
1777636103218.524,582,16.52,1403.985,262,38669,608.528
1777636103288.070,584,16.84,1398.273,261,6007,503.886
1777636103357.574,586,16.90,1396.344,261,6313,505.863
1777636103392.310,587,20.29,1395.197,261,6250,502.841
1777636103427.035,588,24.35,1395.292,261,6582,511.384
1777636103461.749,589,26.45,1399.023,261,10487,528.449
1777636103496.453,590,25.93,1394.031,261,7366,510.711
1777636103669.810,595,21.22,1388.970,261,34373,533.898
1777636103704.449,596,24.68,1391.113,261,9667,517.727
1777636103739.078,597,27.09,1391.543,261,11048,522.896
1777636103773.695,598,28.08,1393.117,261,61871,631.204
1777636103808.425,599,28.56,1394.082,261,36394,561.948
1777636103848.269,600,31.75,1388.579,261,7194,505.119
1777636103888.113,601,31.38,1391.232,261,8593,517.249
1777636103967.800,603,27.93,1389.447,260,8839,504.116
1777636104000.128,604,29.28,1397.127,261,36394,615.757
1777636104225.545,611,23.14,1397.656,261,11674,545.263
1777636104640.083,624,17.99,1389.208,261,9667,512.487
1777636105249.913,643,13.93,1393.108,261,10312,521.597
1777636105714.962,659,10.96,1397.423,261,11674,558.333
1777636105885.922,665,9.30,1388.864,261,8361,516.998
1777636106111.962,672,8.64,1388.203,261,10854,533.875
1777636106273.408,678,7.77,1391.079,260,9374,515.668
1777636106562.580,689,6.63,1392.583,261,11674,532.584
1777636106588.431,690,12.64,1390.915,260,20624,524.351
