timestamp,frame_id,fps,depth_mean,depth_min,depth_max,depth_std
1777640467669.065,1000,12.78,1492.732,268,2714,418.160
1777640468678.146,1018,10.04,1492.151,268,2678,418.811
1777640468908.535,1022,9.69,1491.948,268,2667,419.375
1777640468966.482,1023,16.53,1491.809,268,2655,419.091
1777640469024.568,1024,19.38,1491.850,268,2633,419.493
1777640469141.160,1026,19.01,1491.421,268,2622,419.377
1777640469199.665,1027,22.47,1490.790,268,2655,419.720
1777640469375.445,1030,19.69,1492.178,268,2678,417.977
1777640469409.977,1031,39.24,1491.472,268,2667,419.064
1777640469444.509,1032,34.37,1491.718,268,2702,419.028
1777640469479.040,1033,34.04,1490.900,268,2633,419.484
1777640470323.849,1049,26.05,1490.951,268,2667,418.919
1777640470377.655,1050,26.77,1489.661,268,2667,419.535
1777640470922.210,1060,20.92,1489.795,268,2644,419.616
1777640471123.735,1064,17.80,1489.811,268,2690,418.799
1777640471196.340,1066,17.11,1489.717,268,2644,419.076
1777640471442.360,1071,14.53,1490.543,268,2667,418.534
1777640471541.448,1073,15.29,1490.019,268,2644,419.137
1777640471690.805,1076,14.25,1489.883,268,2678,419.000
1777640472042.690,1083,11.87,1490.513,268,2690,418.774
1777640472093.346,1084,17.52,1489.772,268,2644,419.430
1777640472348.078,1089,14.65,1489.026,268,2655,419.161
1777640472450.648,1091,15.79,1488.847,268,2644,419.775
1777640472746.187,1097,13.25,1488.496,268,2655,419.283
1777640473231.237,1108,10.70,1488.108,268,2678,419.366
1777640473845.700,1121,8.66,1487.682,269,2655,418.074
1777640474278.338,1130,7.44,1487.714,268,2702,418.716
1777640474699.655,1140,6.41,1486.008,268,2678,418.950
1777640475095.254,1149,5.72,1487.092,268,2678,418.748
1777640475183.757,1151,8.77,1485.721,268,2678,419.683
1777640475272.477,1153,10.39,1486.494,268,2678,418.070
1777640475584.691,1160,8.86,1486.203,269,2667,419.878
1777640475719.181,1163,7.89,1486.703,268,2655,418.235
1777640475918.512,1168,12.88,1485.102,268,2644,418.594
1777640476040.415,1171,13.26,1485.874,269,2622,418.010
1777640476366.902,1179,11.00,1484.402,268,2644,418.298
1777640476407.857,1180,16.61,1484.774,268,2644,418.662
1777640476572.000,1184,13.41,1484.310,268,2655,418.884
1777640476984.606,1194,11.62,1484.803,269,3363,418.681
1777640477108.983,1197,11.59,1483.406,268,2655,419.399
1777640477911.877,1218,9.08,1482.699,268,2633,418.968
1777640477987.909,1220,11.43,1483.133,268,2655,418.094
1777640478530.083,1234,9.17,1482.186,268,2655,418.393
1777640478845.743,1243,7.80,1481.228,268,2667,418.773
1777640478915.771,1245,10.21,1481.710,268,2690,419.035
1777640478950.769,1246,15.99,1480.199,268,2655,419.756
1777640478985.755,1247,20.36,1480.621,268,2655,418.853
1777640479125.594,1251,17.28,1480.672,268,2678,418.887
1777640479796.898,1270,13.40,1479.205,268,2667,419.300
1777640480151.507,1281,10.81,1478.104,268,2678,418.771
1777640480215.565,1283,12.39,1477.988,268,2667,418.737
1777640480247.547,1284,17.64,1478.973,268,2667,418.547
1777640480279.496,1285,21.10,1478.826,268,2622,419.143
1777640480406.972,1289,17.92,1477.549,268,2667,418.985
1777640480438.761,1290,21.92,1477.430,268,2678,418.367
1777640480533.936,1293,19.22,1477.899,269,3309,418.678
1777640480700.268,1298,16.02,1477.653,268,2644,418.555
1777640480819.334,1301,14.83,1477.516,268,2655,418.209
1777640480908.597,1304,13.86,1477.481,268,2690,418.099
1777640480967.838,1306,14.39,1476.650,268,2655,419.113
1777640481115.000,1311,12.47,1476.133,268,2714,419.052
1777640481289.824,1317,10.50,1475.512,268,2644,418.751
1777640481347.670,1319,16.64,1475.851,268,2667,418.884
1777640481915.507,1338,12.92,1475.337,268,2644,418.107
1777640482181.115,1348,10.51,1473.670,268,2644,419.446
1777640482802.041,1371,8.25,1471.609,268,2633,419.531
1777640482874.564,1374,8.89,1471.332,268,2589,418.975
1777640482993.500,1379,8.37,1471.029,268,2622,419.878
1777640483040.397,1381,10.21,1470.978,268,2567,419.513
1777640483110.016,1384,10.40,1471.045,268,2589,419.035
1777640483224.111,1389,9.56,1469.617,269,2567,419.708
1777640483246.639,1390,15.19,1470.015,268,2578,419.396
1777640483269.071,1391,19.37,1470.944,268,2589,418.882
1777640483379.778,1396,16.23,1470.173,268,2567,418.856
1777640483401.969,1397,20.18,1469.042,268,3344,420.270
1777640483830.803,1415,15.60,1468.515,268,2495,419.116
1777640483851.184,1416,18.55,1468.566,268,2515,418.727
1777640483931.525,1420,16.07,1468.332,268,2505,419.396
1777640484158.999,1431,12.82,1466.136,268,2525,420.272
1777640484262.593,1434,12.10,1466.804,268,2485,419.872
1777640484297.124,1435,21.07,1466.791,269,2495,418.587
1777640484486.593,1445,16.64,1466.852,268,2525,419.215
1777640484610.908,1452,13.67,1466.664,268,2485,419.664
1777640484728.376,1459,11.44,1466.814,268,2495,419.458
1777640484744.598,1460,16.17,1466.165,268,2485,420.279
1777640484776.624,1462,16.19,1467.116,268,2525,418.867
1777640484824.021,1465,15.09,1467.698,268,2515,418.734
1777640484888.896,1467,14.66,1466.874,268,2525,419.581
1777640484940.150,1470,14.25,1467.056,268,2505,418.713
1777640484956.910,1471,17.74,1465.868,268,2515,420.745
1777640485130.638,1482,14.06,1466.844,268,2475,418.814
1777640485336.540,1497,11.11,1467.296,268,2505,419.229
1777640485516.694,1503,9.73,1466.592,268,2525,419.892
1777640485546.725,1504,15.15,1466.705,268,2485,419.390
1777640485576.757,1505,19.74,1465.840,268,2536,419.841
1777640485666.851,1508,17.46,1466.908,268,2505,418.765
1777640485997.203,1519,13.86,1467.233,268,2485,418.574
1777640486207.429,1526,11.09,1466.343,268,2525,419.666
1777640486387.616,1532,15.12,1466.250,268,2495,419.417
1777640486507.702,1536,13.46,1466.863,268,2536,418.930
1777640486627.781,1540,12.17,1466.686,268,2515,419.359
1777640486837.918,1547,10.31,1466.280,268,2525,419.877
1777640486897.957,1549,12.27,1467.076,268,2485,419.251
1777640487078.073,1555,10.59,1466.316,268,2495,420.293
1777640487108.093,1556,15.27,1465.960,268,2495,420.174
1777640487408.292,1566,12.28,1466.905,268,2515,419.404
1777640487528.370,1570,11.33,1466.168,268,2515,419.979
1777640487558.386,1571,17.40,1467.169,268,2505,418.570
1777640487738.480,1577,14.32,1466.462,268,2495,419.886
1777640487888.558,1582,12.60,1465.950,268,2495,419.645
1777640487948.588,1584,13.49,1465.915,268,2495,420.110
1777640488128.679,1590,11.53,1466.667,268,2505,419.309
1777640488218.723,1593,9.64,1466.670,268,2515,419.507
1777640488548.888,1604,8.73,1466.330,268,2525,419.733
1777640489149.030,1624,6.96,1467.290,268,2505,418.597
1777640489239.049,1627,7.71,1466.985,268,2505,419.757
1777640489329.066,1630,9.03,1467.451,268,2495,418.871
1777640489359.072,1631,15.48,1466.646,268,2525,420.794
1777640489389.093,1632,19.55,1466.410,268,2525,420.189
1777640489449.134,1634,18.85,1467.692,268,2505,418.752
1777640489479.155,1635,22.35,1466.735,268,2495,419.721
